0.0312507	0.0311662	0.0312439	0.0311639	0.0312999	0.0312577	0.031309	0.0313448	0.0312921	0.0312764	0.0314986	0.0315763	0.0314455	0.0317135	0.0319106	0.0315107	0.0321551	0.0315859	0.0314078	0.0321172	0.0327152	0.0325048	0.0326533	0.0326055	0.0329705	0.0330487	0.0328904	0.0330452	0.0330539	0.0328227	0.0330531	0.0328658	0.0329093	0.0327676	0.0325753	0.0327434	0.0325158	0.0326509	0.03205	0.0323246	0.0325388	0.0319626	0.0320776	0.0326165	0.0321038	0.0323959	0.0315402	0.0319962	0.0319494	0.0314921	0.031508	0.0312044	0.0311725	0.0310807	0.0314021	0.0312586	0.031043	0.0309188	0.0316425	0.0313828	0.0309651	0.0310399	0.0310571	0.0313167	0.0313756	0.0308689	0.0311554	0.0310654	0.031147	0.0309739	0.031014	0.0310405	0.0313449	0.0303909	0.030972	0.0310952	0.0308475	0.031003	0.0307272	0.0305662	0.0312977	0.0307163	0.0304098	0.0305255	0.0304188	0.0309381	0.030438	0.0306146	0.030224	0.0302822	0.030464	0.0305746	0.0304145	0.0301949	0.0304135	0.0300123	0.0302146	0.0300726	0.0300054	0.0298815	
0.0312235	0.0312355	0.0312758	0.0311622	0.0312316	0.0312716	0.0312688	0.0312545	0.031313	0.0312722	0.031546	0.0318045	0.0315889	0.0316749	0.0318358	0.0318425	0.0321412	0.0322394	0.0317285	0.0318341	0.0321562	0.0324887	0.0326198	0.0327512	0.0329612	0.0330458	0.0328657	0.0330452	0.0330835	0.0328452	0.0329905	0.0329148	0.0328969	0.0327544	0.0328059	0.0326568	0.0323802	0.0325053	0.0322783	0.0322308	0.0323816	0.0325395	0.0321382	0.03254	0.0321251	0.0325047	0.0315061	0.0321063	0.0318884	0.0314671	0.0313198	0.0310908	0.0312088	0.0310075	0.0314394	0.0313521	0.0310833	0.0311959	0.0315443	0.0309796	0.0309222	0.0308102	0.0310654	0.031279	0.0306294	0.0310727	0.0310921	0.030924	0.0315791	0.0309558	0.0311798	0.0310637	0.0312494	0.0305403	0.0309809	0.0309099	0.0307696	0.0310937	0.0307147	0.0306453	0.0309451	0.0307499	0.0305845	0.030333	0.0304074	0.0307232	0.0305107	0.0309335	0.0302256	0.0303737	0.030838	0.0303925	0.0304302	0.0302617	0.0304727	0.0300212	0.0301545	0.0301066	0.0299907	0.0300079	
0.0310449	0.0312663	0.0310749	0.0311579	0.0312583	0.0312598	0.0314916	0.0311329	0.0312133	0.0313339	0.0317059	0.0321827	0.0319119	0.0316905	0.0318507	0.0317806	0.0320109	0.0321698	0.0321137	0.0317606	0.0320955	0.032573	0.032602	0.0324901	0.0328667	0.0329997	0.0330017	0.0327805	0.0330138	0.0329086	0.0330883	0.0330845	0.0330411	0.0327396	0.0328722	0.0327832	0.0324977	0.0326518	0.0323675	0.0323984	0.0323156	0.0327639	0.0324575	0.0324861	0.0322421	0.0324885	0.0317858	0.0324375	0.032026	0.0317372	0.031596	0.0312797	0.031145	0.0314053	0.0314847	0.031557	0.0313205	0.0313923	0.031748	0.0313164	0.0306633	0.030885	0.031099	0.0312848	0.0311179	0.0309731	0.0311155	0.0305528	0.03161	0.0308591	0.0311342	0.0310592	0.0311847	0.0306793	0.0307999	0.0308509	0.0307633	0.0307997	0.0307018	0.0305891	0.0311746	0.0306319	0.0305993	0.0306921	0.0306056	0.0306254	0.0303048	0.0309169	0.0302601	0.0302018	0.0310221	0.0306826	0.0305648	0.030403	0.03036	0.0300887	0.0301455	0.0301996	0.0299744	0.029946	
0.0308398	0.0312641	0.0310481	0.0310269	0.0312908	0.0311924	0.031415	0.0313107	0.0311056	0.0316472	0.0313523	0.0319032	0.0316326	0.0316894	0.0318365	0.0316873	0.0320391	0.032236	0.032272	0.0320914	0.0322157	0.0322772	0.0324573	0.0324118	0.0326719	0.0329837	0.0320235	0.0327706	0.0330061	0.0329927	0.0330057	0.0329326	0.0329371	0.0327482	0.032987	0.0328904	0.032558	0.0325752	0.0324315	0.0325431	0.032591	0.0324252	0.0325746	0.0323517	0.0322243	0.0326891	0.0322304	0.0325365	0.0322231	0.0317199	0.0318427	0.0310221	0.0313811	0.0317571	0.0316216	0.0318011	0.0312885	0.0313905	0.0314435	0.0310938	0.0310442	0.031017	0.0307868	0.0312522	0.0312816	0.030718	0.0308656	0.0306296	0.0302212	0.0308046	0.0307323	0.0307188	0.0309884	0.0306091	0.0306649	0.0310838	0.0307547	0.0309674	0.0306915	0.0305848	0.0309317	0.0305872	0.0307892	0.0305758	0.0306229	0.0305876	0.0303892	0.0308247	0.0301575	0.0302907	0.0306398	0.030435	0.0305337	0.0304069	0.0302834	0.0301661	0.0300831	0.0303201	0.0299244	0.0298531	
0.0311991	0.0312516	0.0316177	0.0312127	0.0312468	0.03132	0.031365	0.0314549	0.0311666	0.0315581	0.0314085	0.0317496	0.0314067	0.0319046	0.0318738	0.0318364	0.0317671	0.0318519	0.0323662	0.0319527	0.0324009	0.0324892	0.0325723	0.0325427	0.0325669	0.0329401	0.0319502	0.0327551	0.0330022	0.0329064	0.0329749	0.032953	0.0330715	0.0328688	0.0332171	0.0329768	0.0326987	0.0328453	0.0323377	0.0326706	0.0326878	0.0324181	0.0326065	0.0322699	0.0325527	0.0324184	0.0322699	0.0326697	0.0322543	0.0317502	0.0319192	0.0312219	0.0316881	0.0315617	0.0317396	0.0316717	0.0313591	0.0312918	0.031185	0.031285	0.0314201	0.0314395	0.0308347	0.0311979	0.0307883	0.0308376	0.0307442	0.030803	0.0303783	0.0306192	0.0306229	0.0307979	0.0309959	0.0311371	0.0306544	0.0313359	0.0308188	0.0307794	0.0302385	0.0305977	0.030789	0.0306461	0.0306364	0.0303907	0.0308179	0.0306011	0.0307597	0.0307197	0.0303392	0.0302839	0.0304466	0.0307232	0.0304163	0.0302633	0.0300444	0.0302026	0.0300839	0.0305258	0.0299635	0.0299154	
0.0313199	0.0312525	0.0312916	0.0311127	0.0313655	0.0312625	0.0311815	0.0315424	0.0312388	0.0314824	0.0313836	0.0318181	0.0314225	0.0317905	0.0318372	0.0320511	0.0322054	0.03156	0.0321704	0.0321644	0.0320471	0.0322958	0.0324788	0.0326439	0.0327166	0.03279	0.0327829	0.032855	0.0329568	0.0329779	0.033024	0.0331208	0.0331923	0.0329452	0.0332082	0.0330531	0.0328483	0.0329862	0.0320901	0.0327334	0.0325142	0.0326597	0.0325711	0.0324944	0.032295	0.0321026	0.0321274	0.0324765	0.0320855	0.031563	0.0314188	0.0316063	0.0315613	0.0310597	0.0315494	0.031646	0.0312911	0.0310997	0.0312209	0.0311305	0.0311647	0.0312298	0.0307993	0.0311142	0.0307611	0.0308621	0.0308156	0.0306911	0.0304824	0.0305519	0.0305455	0.0308758	0.0312385	0.0310249	0.0305351	0.0313669	0.0312167	0.030608	0.0304723	0.0306545	0.0308298	0.0306881	0.0306567	0.030478	0.0306729	0.0305525	0.0304069	0.0308381	0.0302264	0.0304702	0.0306742	0.0306808	0.0302169	0.0301137	0.0300415	0.030312	0.0300988	0.0307657	0.0299916	0.029922	
0.0312779	0.0312837	0.0313809	0.0311015	0.0313022	0.0310497	0.0314264	0.0312754	0.0314137	0.0316783	0.0315454	0.0320749	0.0316032	0.0318351	0.0317765	0.031871	0.0321441	0.0322241	0.0320742	0.0323412	0.0323091	0.0328464	0.0325557	0.0325577	0.0327917	0.0325221	0.0329813	0.0328277	0.033092	0.0330125	0.0330719	0.0327628	0.0329771	0.0329174	0.0330627	0.0329281	0.0328204	0.0328525	0.0322177	0.0326435	0.0323486	0.0327098	0.0323347	0.032535	0.0322274	0.03193	0.0321203	0.0321035	0.0318071	0.0313496	0.0308526	0.0311289	0.0311925	0.0310876	0.03122	0.0315155	0.0311184	0.0313549	0.0313512	0.0308793	0.0311179	0.0310443	0.0309121	0.0310307	0.0306545	0.0307935	0.0309173	0.0305946	0.0307824	0.0306031	0.0305257	0.0307487	0.0310597	0.0306953	0.030507	0.0312977	0.0310783	0.0306353	0.0303692	0.0305803	0.0307443	0.0304694	0.0308329	0.0306315	0.0307287	0.0305519	0.0304119	0.0307411	0.0303676	0.0307508	0.0306975	0.030742	0.0305192	0.0304774	0.0301318	0.0302097	0.029999	0.0305714	0.0299884	0.0298735	
0.0314484	0.0312605	0.0313354	0.0311706	0.0313297	0.0312886	0.0313092	0.0311148	0.0313862	0.0315395	0.0316635	0.0317786	0.0315945	0.0316909	0.0317866	0.0321802	0.0318135	0.0322411	0.0320903	0.0320933	0.0319617	0.0327508	0.0324011	0.0325284	0.0327546	0.0327333	0.0326013	0.0326554	0.0330181	0.0330705	0.0328566	0.0330153	0.0331381	0.0328916	0.0329969	0.0326559	0.0326467	0.0325054	0.0320113	0.032322	0.0319913	0.0314264	0.031747	0.0319271	0.0314849	0.0310117	0.0315175	0.031564	0.0312058	0.0307158	0.0305824	0.0304654	0.0307359	0.030494	0.0306985	0.0308919	0.0306822	0.0310461	0.0312058	0.0308878	0.0314216	0.0307193	0.0309595	0.0310778	0.030637	0.0309359	0.0308473	0.0309579	0.0308895	0.0305193	0.0306541	0.0307195	0.031275	0.0308498	0.0303855	0.0313171	0.0309198	0.0306189	0.0304568	0.0303939	0.0307356	0.0304541	0.0307611	0.0306088	0.0308824	0.0305402	0.0302249	0.0306516	0.0305459	0.0307394	0.030582	0.0304186	0.0303354	0.0303838	0.0299505	0.0303129	0.0300103	0.0301058	0.029904	0.0298658	
0.0317366	0.0313599	0.0311709	0.0311973	0.0313743	0.0313225	0.0314542	0.0312647	0.0312982	0.0313701	0.0315622	0.031972	0.031496	0.0316754	0.031695	0.0319008	0.0314953	0.0320334	0.0320752	0.0319467	0.0317581	0.0323803	0.0322055	0.0326241	0.0327126	0.0326541	0.0327549	0.032849	0.0327456	0.0329664	0.0327318	0.0329636	0.0329684	0.0326874	0.0325968	0.0323237	0.0322279	0.032251	0.0316372	0.0316253	0.0314789	0.0311079	0.0309193	0.0307883	0.0304686	0.0300786	0.0305686	0.0305239	0.0301609	0.0295813	0.0297561	0.0293038	0.0301144	0.0297523	0.0298529	0.0302997	0.0302009	0.0304828	0.0306139	0.0304084	0.0306506	0.0305237	0.0307071	0.0308099	0.0305552	0.0309769	0.0308741	0.031063	0.0313181	0.0304693	0.0305355	0.0306187	0.0309624	0.0307612	0.0304468	0.0313894	0.0309246	0.0303761	0.030701	0.030325	0.0306479	0.030319	0.0306446	0.030366	0.0306503	0.0306173	0.0303449	0.0303763	0.0303682	0.0306305	0.0303643	0.0303645	0.0302406	0.0301957	0.0300988	0.030324	0.0299522	0.030026	0.0299077	0.029903	
0.0312305	0.0312677	0.0314034	0.0313453	0.0312374	0.0313169	0.031438	0.0315284	0.031325	0.0313928	0.0314026	0.0319335	0.0315544	0.0316541	0.0316307	0.0318839	0.0322013	0.0320262	0.0320465	0.0318871	0.0320563	0.0322315	0.0323319	0.0327106	0.032709	0.0326697	0.0324669	0.0328724	0.0327744	0.0328134	0.0327929	0.0329616	0.0327247	0.0326823	0.0325089	0.032065	0.0319676	0.0319474	0.0313839	0.031248	0.0311049	0.0305622	0.0304875	0.0302385	0.0300232	0.0295956	0.0300414	0.0300128	0.0294389	0.0289751	0.0290394	0.0288524	0.0297083	0.0296875	0.0294954	0.0295802	0.029476	0.0300427	0.0306355	0.030185	0.0302238	0.0301511	0.0306853	0.0307696	0.0303951	0.0311254	0.0308505	0.0311063	0.0311034	0.0304838	0.0306613	0.0304847	0.0311842	0.0307652	0.0304519	0.0311333	0.0305058	0.0300253	0.0303412	0.0302772	0.0305278	0.0302936	0.0305996	0.0302826	0.0306403	0.0304854	0.0305688	0.0300785	0.0303803	0.0304375	0.0303532	0.0306902	0.0307076	0.0301037	0.0299115	0.0300993	0.0300692	0.0300278	0.0299561	0.0299157	
0.0315045	0.0313727	0.0313066	0.0312977	0.0312764	0.0313832	0.0314319	0.0316464	0.0315119	0.0315744	0.0315055	0.0319855	0.0314761	0.031571	0.0315874	0.0319487	0.0320533	0.0318496	0.0320031	0.0320065	0.0322942	0.0322495	0.0324764	0.0325069	0.0327345	0.0327064	0.0327435	0.032836	0.0326095	0.0328903	0.0326771	0.0328249	0.0326287	0.0325372	0.032499	0.0318088	0.0318414	0.0315026	0.0309467	0.0307269	0.0306966	0.029587	0.0299479	0.0299032	0.0294056	0.0290101	0.0293675	0.029537	0.028911	0.0283863	0.0284533	0.0283491	0.0292133	0.02925	0.0291471	0.0291256	0.02916	0.0293367	0.0307185	0.0295257	0.0294703	0.029901	0.0304085	0.0305369	0.030181	0.03087	0.0309459	0.0310091	0.031013	0.0306318	0.0306364	0.03065	0.0317902	0.0306287	0.0304536	0.0308075	0.0306523	0.0302139	0.0305519	0.030336	0.0304171	0.0301574	0.0304984	0.0303026	0.030589	0.0303913	0.0301257	0.0301381	0.0303527	0.0304391	0.0303618	0.0308577	0.0307339	0.0301057	0.0301074	0.030109	0.0301328	0.0300123	0.0299371	0.0300224	
0.0311114	0.0311637	0.031291	0.0313221	0.0313114	0.0313593	0.031389	0.0315255	0.0316339	0.0315236	0.0317097	0.0315122	0.0315326	0.0314599	0.0312903	0.0318991	0.0319551	0.0317772	0.0321638	0.0319371	0.0323523	0.0322971	0.0316131	0.0325294	0.0326331	0.0327755	0.0327432	0.0326617	0.0322565	0.0327861	0.0326319	0.0325836	0.0323318	0.0322809	0.032053	0.0315278	0.0313197	0.0310222	0.0306564	0.0301387	0.0303572	0.0287936	0.0293017	0.0291976	0.0289359	0.028405	0.0286765	0.0288687	0.0282421	0.027977	0.027452	0.0273458	0.0285899	0.0282213	0.0282258	0.0282926	0.0282492	0.028496	0.0299917	0.029248	0.0292538	0.0292533	0.0300066	0.0299171	0.0298585	0.0302015	0.0308374	0.0311123	0.0304761	0.0307953	0.0305422	0.0307871	0.0310765	0.0307181	0.0305434	0.0304337	0.0307297	0.0303247	0.0306187	0.0302981	0.0303265	0.0304019	0.0304227	0.0302868	0.0304736	0.0302709	0.0302671	0.0302953	0.0303235	0.0303693	0.0303351	0.0306046	0.0310544	0.0300899	0.030244	0.0300798	0.0301474	0.0299964	0.0299457	0.0299618	
0.0312276	0.0311197	0.0312649	0.0312436	0.0313408	0.0313097	0.0312293	0.0313116	0.0313827	0.0313318	0.0317647	0.0316493	0.0314807	0.0315309	0.0310488	0.0315841	0.0319762	0.0316456	0.0320599	0.0321387	0.0323209	0.0324329	0.0317862	0.032372	0.0323821	0.0326955	0.0325617	0.03269	0.0322756	0.032431	0.0323478	0.0322816	0.0319237	0.031787	0.0316352	0.031068	0.0307926	0.0306105	0.0302002	0.0298771	0.0297921	0.0286843	0.0292223	0.028795	0.0286492	0.02833	0.0284128	0.0282535	0.0280527	0.027702	0.0274031	0.0275417	0.0278958	0.0279691	0.0275977	0.0278092	0.0275827	0.0281337	0.029111	0.0285014	0.0286972	0.0286971	0.0291951	0.0293561	0.0295498	0.0297635	0.030476	0.0310072	0.0313691	0.030726	0.0307672	0.0307063	0.031193	0.0305426	0.0307277	0.0303846	0.0306121	0.0301551	0.0304179	0.0303141	0.0302632	0.0302743	0.0304964	0.0301482	0.0302355	0.0301028	0.0300659	0.0303648	0.030245	0.0303143	0.030366	0.0303752	0.0314615	0.030462	0.0301727	0.0299658	0.0300312	0.0299378	0.0299574	0.0299234	
